Company name,Website,Headquarters,Owned by / Subsidiary of,Public stock,Number of employees
STPL,,,,,
STPL3D,https://stpl3d.com,India,,,
Strangpresse,https://strangpresse.com,United States,,,
Strata Advanced Manufacturing,StrataAM.com,,,,
Strata Manufacturing,https://strata.ae,United Arab Emirates,,,
Stratasys,https://stratasys.com/en/stratasysdirect,United States,,NASDAQ: SSYS,
Stratnel Technologies,,India,,,
Strato3D,https://strato3d.com,Italy,,,
Stratum3D,https://stratum3d.no,Norway,,,
StrongHold3D,https://stronghold3d.com,Sweden,,,
Structo,,Singapore,,,
Structur3D,https://structur3d.io,Canada,,,
Stübinger GmbH,https://stuebinger.at,Austria,,,
Studio 3D Printing,https://studio-t.uk,The United Kingdom,,,
Studio RAP,https://studiorap.nl,The Netherlands,,,
StudyPlan,https://studyplan.es,Spain,,,
Stükerjürgen Aerospace Composites GmbH & Co. KG,https://stuekerjuergen.com,Germany,,,
STURM INDUSTRIES,https://sturm.industries,Germany,,,
Stylplex SRL,https://stylplex.it,Italy,,,
SU-PAD,https://su-pad.co.il,Israel,,,
Sugino,https://www.sugino.com/en/,Japan,,,
Suhner Schweiz AG,https://suhner.com,Germany,,,
Summum Engineering,https://summum.engineering,The Netherlands,,,
SUN METALON,https://sunmetalon.com,United States,,,
"Sundo Co., Ltd.",https://sundogroup.co.kr,South Korea,,,
Sunlight,www.slsj.com.cn,China,,,
"SUNLU (GUANGDONG) TECHNOLOGY CO.,LTD.",https://3dsunlu.com,China,,,
SunP Biotech,,United States,,,
SuNPe Prototype,,,,,
Suntem3D,https://suntem3d.ro,Romania,,,
Suomen 3D,https://suomen3d.fi,Finland,,,
Super Forma,https://superforma.xyz,Italy,,,
SUPER SPARK INTERNATIONAL,https://superspark.com.tw,Taiwan,,,
SuperDNA 3D Lab,https://superdna3dlab.com,The Netherlands,,,
Superior Intelligent Manufacturing Limited,https://suprototype.com,Switzerland,,,
"Superior Joining Technologies, Inc.",https://superiorjt.com,United States,,,
Supernova,https://supernova3d.com,The United States,,,
Supply3DPLA.com,,,,,
Suprem,https://suprem.ch,Switzerland,,,
Surefire,https://www.surefire.com/,United States,,,
Surface Scan,https://surfacescan.co.uk,The United Kingdom,,,
Surgino,,,,,
Surphaser 3D Laser Scanner,,,,,
Surrey Satellites,https://sstl.co.uk,The United Kingdom,,,
SUSS MicroTec,https://www.suss.com/en,Germany,,,
Sustainable Concrete Innovations,https://live3dhomes.com,,,,
"Suzhou Aorita New Material Technology Co., Ltd.",https://aorita3d.com,China,,,
"Suzhou Carman Haas Laser Technology Co., Ltd",https://carmanhaas.com,China,,,
SUZHOU FEELTEK LASER TECHNOLOGY CO. LTD,https://www.feeltek.cn/,China,,,
"Suzhou Pollypolymer New Materials Technology Co., Ltd.",https://pollypolymer.com,China,,,
"Suzhou Tianhong Laser Co., Ltd.",https://cnthlaser.com,China,,,
Svietimo Tinklas,https://svietimotinklas.lt,Lithuania,,,
Swerim,https://swerim.se/en,Sweden,,,
Swiss Steel Group,https://swisssteel-group.com/en/products/additive-manufacturing,Switzerland,,,
Swissto12,https://swissto12.com,Switzerland,,,
SWMS Systemtechnik Ingenieurges. mbH,https://swms.de,Germany,,,
Sybridge,https://sybridge.com,United States,,,
Sygnis,https://sygnis.pl/kontakt,Poland,,,
Sylatech,https://sylatech.com,The United Kingdom,,,
SYMPATEC GmbH System- Partikel-Technik,https://sympatec.com,Germany,,,
Sympatec Inc,,,,,
Sync Innovation,https://sync-innovation.com,Thailand,,,
Syncam,https://syncam.ru,Russia,,,
Syndaya,https://syndaya.com,China,,,
Synera GmbH,https://synera.io,Germany,,,
Synergeering Group,https://synergeering.com,,,,
Synergy Moon,https://synergymoon.com,United States,,,
Synteris,https://synteris.com,United States,,,
SYNTHENE SAS,https://synthene.com,France,,,
Synthetic Metal,https://syntheticmetal.com,Australia,,,
SYS Systems,https://sys-uk.com,The United Kingdom,,,
Systematics,https://systematics.co.il,Israel,,,
Szene Additiv (DKG),https://szene-additiv.de,Germany,,,
T Minus Designs,www.tminus.cc,,,,
T-M Vacuum Products,,,,,
TADA Electric Co.,https://tadadenki.jp/english/welding_machines/metal_3d_printer/index.html,Japan,Mitsubishi Electric,,
TAE Technologies,https://tae.com,United States,,,
TAG Heuer,,Switzerland,,,
"Tag Team Productions,LLC",www.tagteamprofx.com,,,,
TAGin3D,https://tagin3d.com,France,,,
Taito 3D,https://taito3d.co.za,South Africa,,,
Taiyo Nippon Sanso Corporation,https://tn-sanso.co.jp,Japan,,,
Takumi Manufacturing,https://takumimfg.com,Canada,,,
Talens Systems S.L.,https://talenssys.com,France,,,
Tamspark Oy,https://tamspark.fi,Finland,,,
TamVinci,https://www.3dvincicreations.com/tamvinci,United Arab Emirates,3DVinci Creations,,
Tanaruz,https://tanaruz.boats,The Netherlands,,,
Tangible 3D,,,,,
Tangible Creative,https://tangiblecreative.com,United States,,,
Tangible engineering GmbH,https://solidator.com,Germany,,,
Tangible solutions,https://tangiblesolutions3d.com,United States,,,
TANIDA,https://tanida.co.jp/en,Japan,,,
"TANIOBIS (HC Starck Tantalum & Niobium, Amtrinsic)",https://taniobis.com,Germany,,,
TÃœV NORD Systems GmbH & Co. KG,https://tuev-nord.de,Germany,,,
Taulman3D,https://taulman3d.com,United States,,,
TAV Vacuum Furnaces/Furnacare,,,,,
TCL Hofmann,https://tclhofmann.com.au,Australia,,,
TCN - Techniques Chimiques Nouvelles Sarl,https://techniques-chimiques-nouvelles.com,France,,,
TCPoly,https://tcpoly.com,United States,,,
TCT Group,https://tctmagazine.com,Germany,,,
TDK ,,,,,
Team Visual Solutions,https://teamvisualsolutions.com,United Arab Emirates,,,
TEAMZIEREIS,https://teamziereis.de,Germany,,,
tec3d.ch,https://www.tec3d.ch/,Switzerland,,,
"Tech Met, Inc",,,,,
Tech Soft 3D,https://pages.techsoft3d.com,United States,,,
Tech Soft 3D GmbH,https://techsoft3d.com,Germany,,,
Techceramic – M,https://techceramic-m.com,Bulgaria,,,
Techgine,,China,,,
Techmer PM,https://techmerpm.com,United States,,,
"Techniplas, LLC",https://techniplas.com,United States,,,
Technodigit,https://3dreshaper.com,France,,,
Technologie Maccaniche,https://techmec.it,Italy,,,
Technology Education Concepts,https://tecedu.com,United States,,,
Technology Innovation Institute - Sole Proprietorship L.L.C,https://tii.ae,United Arab Emirates,,,
Technology Outlet,https://technologyoutlet.co.uk,The United Kingdom,,,
Technovision Engineering,https://technovisionengg.com,India,,,
TechSoft UK,https://techsoft.co.uk,The United Kingdom,,,
Tecnikoa,https://tecnikoa.com,Spain,,,
Tecno-How,https://tecnohow.com.br,Brazil,,,
Tecnologías Computarizadas para Manufactura S.A. de C.V,https://tcm.com.mx,Mexico,,,
Tectonic-3D B.V.,https://tectonic-3d.com,The Netherlands,,,
Tehnoprogres,https://tehnoprogres.hr,Croatia,,,
Tekna,https://tekna.com,Canada,,,
Teknodizayn,https://teknodizayn.com,Turkey,,,
Tekpro Group,https://tekprogroup.com,United States,,,
Telsonic Ultrasonics Inc.,,,,,
TEMISTh,https://temisth.com,France,,,
Temple Health and Bioscience District,https://templebioscience.org,,,,
Tempus 3D,https://tempus3d.com,Canada,,,
"Ten Dimensions (Guangdong) Technology Co., Ltd.",https://en.10dim.com/services.html,China,"Beijing Ten Dimensions Technology Co., Ltd.",,
Tenco,https://tenco-ddm.com,Belgium,,,
Tenco Proto,https://tenco-proto.com,Belgium,,,
Tenova,,,,,
TEQ,https://teq.com,United States,,,
Tera Engineering,https://teraengineering.com,United States,,,
Terrafilum Engineered Filaments,https://terrafilum.com,United States,,,
Testia,https://testia.com,France,,,
Tethon 3D,https://tethon3d.com,United States,,,
Teton Simulation,https://tetonsim.com,United States,,,
TETRA,https://tetra-ilmenau.com,Germany,,,
Texas Instruments,https://ti.com,United States,,,
Texer Design,https://texerdesign.it,Italy,,,
Textron Aviation,https://txtav.com,United States,,,
ThÃ¼ringisches Institut fÃ¼r Textil- und Kunststoff-Forschung Rudolstadt e.V. (TITK),https://titk.de,Germany,,,
Thales,https://thalesgroup.com,France,,,
The 3D Printers,https://the3dprinters.co.uk,The United Kingdom,,,
The 3D Printing Store,https://the3dprintingstore.com,United States,,,
The Additive Minds,https://theadditiveminds.com,India,,,
The Color Company,https://color.co.uk,The United Kingdom,,,
The Exploration Company,,,,,
The Lubrizol Corporation,https://lubrizol.com/3D-Printing,United States,,,
The Polygon Studio,https://thepolygonstudio.com,The United Kingdom,,,
The Technology House,www.tth.com,United States,,,
The Virtual Foundry,Thevirtualfoundry.com,,,,
"The Virtual Foundry, inc.",https://thevirtualfoundry.com,United States,,,
TheCosmeticBoxes,https://thecosmeticboxes.com,United States,,,
Thermo-Calc Software,,,,,
Thermwood,,United States,,,
Thermwood Corporation,https://thermwood.com,United States,,,
TheSteelPrinters,https://thesteelprinters.com,Spain,,,
TheSys GmbH,https://thesys-engineering.com,Germany,,,
TheWitchProject,,,,,
Thies GmbH & Co KG,,,,,
Thies GmbH & Co. KG,https://thiestextilmaschinen.de,Germany,,,
Thing Lab,https://freedspace.com.au/thinglab,Australia,,,
Thingergy,https://thingergyinc.com,United States,,,
Thinglab,https://thinglab.com.au,Australia,,,
Things3D,https://things3d.com,The United Kingdom,,,
Thingsmiths ,www.thingsmiths.com,,,,
Thinking Huts,https://thinkinghuts.org,United States,,,
Thinklaser ltd,https://thinklaser.com,The United Kingdom,,,
ThinkOrbital,https://thinkorbital.com,United States,,,
ThinkSee3D,https://thinksee3d.com,The United Kingdom,,,
THK America Inc,,,,,
Thor 3D Scanner,,,,,
Thornton Tomasetti,https://thorntontomasetti.com,United States,,,
ThreeDeeDave,https://threedeedave.com,The United Kingdom,,,
Thrive 3D | A Thrive Orthopedics Company,https://thriveorthopedics.com,United States,,,
ThrustMe,https://thrustme.fr,France,,,
thyssenkrupp,https://thyssenkrupp.com,Germany,,,
Tiamet 3D,https://tiamet3d.com,The Netherlands,,,
Tianyu,ty-im.com,China,,,
Tide Ocean Material,https://tide.earth,Switzerland,,,
Tigal,,,,,
TIGER Coatings GmbH & Co KG,https://tiger-coatings.com,Austria,,,
TIGER-VAC USA INC,,,,,
TIGITAL,https://tigital-3dset.com,Austria,,,
Time To 3D,https://timeto3d.com,India,,,
"Timeplast, Inc.",https://timeplast.com,United States,,,
Tindie,https://tindie.com,United States,,,
Tinkercad,https://tinkercad.com,United States,,,
Tinkerine,https://tinkerine.com,Canada,,,
"Tipro International Co., Ltd.",https://tiproti.com,China,,,
TISOMA Anlagenbau und Vorrichtungen GmbH,https://tisoma.de,Germany,,,
TissueLabs,,,,,
Titan Robotics,https://titan3drobotics.com,United States,,,
Titanic Design,https://titanic.design,United States,,,
Titanium Industries International,https://titanium.com,United States,,,
Titomic,https://titomic.com,Australia,,ASX:TTT,
"TKE Co.,Ltd.",https://takao-net.co.jp/tke,Japan,,,
TLM Laser,https://tlm-laser.com/company,The United Kingdom,,,
TLS,https://tls-technik.de,Germany,,,
TMetal Inc.,https://tmetal.com,Canada,,,
Tobeca,https://tobeca.fr/en/home,France,,,
TOffeeAM,https://toffeeam.co.uk,The United Kingdom,,,
ToffeeX Limited,https://toffeex.com,The United Kingdom,,,
Together d.o.o.,https://3dprinter.hr,Croatia,,,
ToGo Prototype Corp,,,,,
Tongtai,https://www.tongtai.com.tw/en,Taiwan,,,
Toolcraft,https://toolcraft.de,Germany,,,
Tooling & Equipment International – TEI (part of General Motors),https://teintl.com,United States,,,
ToolTec Ingenieria,https://toolscr.com,Costa Rica,,,
Top 3D Shop Inc.,https://top3dshop.com,United States,,,
TOP3D – 3d printing,https://top3d.se,Sweden,,,
TOP3D Korea,https://en.top3d.co.kr,South Korea,,,
Topcast S.r.l.,https://topcast.it,Italy,,,
Toray,https://toray.com,Japan,,,
"Toray Engineering Co., Ltd.",https://toray-eng.com,Japan,,,
Torus Technologies,https://torustechnologies.com.au,Australia,,,
Total Z,https://totalz.ru/en/total-z-equipment,Russia,,,
Totech Europe BV,,,,,
Toyal America Inc Metal Powders,,,,,
Toyota Tsusho America Inc,,,,,
Toyze,https://toyze.com,,,,
TP Tools Oy,https://tptools.fi,Finland,,,
TP3D SRL,https://tp3d.com.ar,Argentina,,,
"TPM 3D Printing Technology Co.,Ltd",https://tpm3d.com,China,,,
TPM3D,https://english.tpm3d.com,China,,,
TPS Vision,https://tpsvision.ro,Romania,,,
TPW CTinspect GmbH,https://werkstoffpruefung.de,Germany,,,
Tractus 3D,,The Netherlands,,,
Trans Machine Additive,www.trans-machine.com,,,,
Treatstock,https://treatstock.com,United States,,,
Treddy,https://treddy.it,Italy,,,
Treed Filaments,https://treedfilaments.com,Italy,,,
Trend Seoul,,South Korea,,,
TRESDENOU,https://tresdenou.com,Spain,,,
Triangulatica,https://triangulatica.com,Russia,,,
Tridea,https://tridea.be,Belgium,,,
Trideo,https://trideo3d.com/en,Argentina,,,
Trideus,https://trideus.be,Belgium,,,
TRIDITIVE,https://triditive.com,Spain,,,
TRILAB,,,,,
TRILAB (part of Prusa Research),,The Czech Republic,,,
Trimaker,https://trimaker.com,Argentina,,,
TriMech,https://trimech.com,United States,,,
TriMech Solutions,https://trimechgroup.com,United States,,,
Trinity Three D Solutions,https://dtsys.my,Malaysia,,,
Trinkle 3D,https://trinckle.com,Germany,,,
Trinseo LLC,https://trinseo.com,United States,,,
Trio Labs,https://triolabs.com,United States,,,
Triplaxis 3D Printing Studio,https://triplaxis.com,,,,
Tripodmaker,https://tripodmaker.com,Belgium,,,
Tritech 3D (Tri-Tech Engineering Limited),https://tritech3d.co.uk,The United Kingdom,,,
TriTech Titanium Parts,https://tritechtitanium.com,United States,,,
Triton Space Technologies,https://triton-space.com/about-us,United States,,,
Triton Systems,https://tritonsystems.com,United States,,,
Tritone Technologies Ltd,https://tritoneam.com,Israel,,,
Triumph Group,https://triumphgroup.com,United States,,,
TRIVION 3d Druck & Engineering GmbH,https://trivion.tech,Austria,,,
Triyaz,https://triyaz.com/de/home.html,Germany,,,
Troadey Inc.,https://www.corp.troadey.com/,Canada,,,
Tronix3D (Agile Additive),https://tronix3d.com,United States,,,
Tronrud Engineering,https://tronrud.no,Norway,,,
Tru-Design,https://trudesign.net,United States,,,
True Velocity,https://www.tvammo.com/,United States,,,
TRUMPF,https://trumpf.com,Germany,,,
TRUMPF Laser- und Systemtechnik SE,,,,,
Trupart manufacturing inc,www.trupartmfg.com,,,,
Tryn 3D,https://tryn.nl,United States,,,
TSC,www.tsc-bj.com,China,,,
TTM Technologies,https://ttm.com,United States,,,
Tucker Induction Systems,https://tuckerinductionsystems.com,United States,,,
Tumaker,https://tumaker.com/en,Spain,,,
Turkuaz Dental,https://turkuazdental.com.tr,Turkey,,,
Turtle Creations,https://turtlecreations.nl,The Netherlands,,,
TUSAS Engine Industries Inc. (TEI),https://tei.com.tr,Turkey,,,
Tutolino â€“ Education Network,https://tutolino.net,Germany,,,
"TUV Rheinland of North America, Inc.",https://tuv.com,,,,
TWA 3D,https://twa3d.com,Indonesia,,,
Twente Additive Manufacturing,https://twente-am.com,The Netherlands,,,
TWI Technology Centre - Yorkshire,https://twi-global.com,The United Kingdom,,,
Two Make,https://twomake.co.uk/contact-us.html,The United Kingdom,,,
Type A Machines,https://typeamachines.com,United States,,,
Type One Energy,https://typeoneenergy.com,United States,,,
Tytan 3D,https://tytan3d.com,Poland,,,
Tytus3d,https://tytus3d.com,United States,,,
U3 PLAST Ltd.,https://u3plast.com,Bulgaria,,,
U3 Print,https://u3print.com,Russia,,,
UBOT,https://ubot3d.pl,Poland,,,
UBOT 3D,,,,,
UBQ,https://ubqmaterials.com,Israel,,,
UCC Holding,https://www.uccholding.com/,Qatar,,,
Ugogo,https://ugogo3d.com,United States,,,
UIG 3D Printing,https://uig3dprinting.com.au,Australia,,,
UK3D Printing,https://uk3dprinting.co.uk,The United Kingdom,,,
UL LLC,https://ul.com,,,,
Ulendo,https://ulendo.io,United States,,,
ULT AG,https://ult.de,Germany,,,
Ult3d,https://info@ult3d.com,United States,,,
Ultimaker,,The Netherlands,,,
Ultimaker B.V.,https://ultimaker.com,The Netherlands,,,
Ultimate 3D,https://ult3d.com,United States,,,
Ultimate 3D Printing Store,https://ultimate3dprintingstore.com,United States,,,
Ultimate Solutions,https://ultimate-sa.com,Saudi Arabia,,,
Ultra Safe Nuclear Corporation – USNC,https://usnc.com,United States,,,
UltraFine Specialty Products LLC,https://ultrafinepowder.com,United States,,,
ultralab sl,https://ultra-lab.net,Spain,,,
uMake,https://umake.xyz,United States,,,
Umami Bioworks,https://umamibioworks.com,Singapore,,,
"UniFormation (Zhongshan Huayu YuanXing Electronic Technology Co., Ltd.)",https://uniformation3d.com,China,,,
Uniformity Labs,,United States,,,
Union MT,https://unionmt.com/en,Taiwan,,,
Unionfab,https://unionfab.com,China,,,
UnionTech (Shanghai Union Technology Corporation),https://uniontech3d.com,China,,,
Unique Prints,https://uniqueprints.shop,Australia,,,
"Unison, LLC",https://unisonindustries.com,United States,,,
UNITEAM,https://uniteam.cc,Italy,,,
United Aerospace,https://united-aerospace.com,The United Kingdom,,,
United Grinding Group,https://grinding.com,Switzerland,,,
United Launch Alliance – ULA,https://ulalaunch.com,United States,,,
United Motors Group,https://unitedmotors.lk,Sri Lanka,,,
United Performance Metals,,,,,
UNITED TECHNOLOGIES,https://utc.com,United States,,,
United Technologies Research Center – UTRC,https://utrc.utc.com,United States,,,
Universal Robots,https://universal-robots.com,Denmark,,,
UNIWAY 3D TECHNOLOGIES,https://uniway.com.tr,Turkey,,,
UNIZ Technology,https://uniz.com,China,,,
UP3D – Impressoras 3D,https://up3d.com.br,Brazil,,,
UPG,,,,,
UPM,https://upm.com,Finland,,,
UpNano GmbH,https://upnano.com,Austria,,,
Uprint,https://uprint3dprinting.com,United States,,,
UPRISE 3D,www.uprise3d.com,China,,,
"UPS (United Parcel Service, Inc.)",https://www.theupsstore.com/print/3d-printing,United States,,,
Upsurge,https://upsurge3d.com,Canada,,,
UPTIVE,https://uptivemfg.com,United States,,,
Uras Techno,,,,,
Ursa Major,https://ursamajor.com,United States,,,
US Army,,United States,,,
US Metal Powders (USMP),https://usmetalpowders.com,United States,,,
USM Columbia,https://usmcolombia.com,Colombia,,,
UTU,https://utu.com.ua,Ukraine,,,
VA health care (Veterans Affairs),https://www.va.gov/health-care/,United States,,,
VAC-U-MAX,,,,,
Vader Systems (acquired by Xerox),https://vadersystems.com,United States,,,
ValCUN BV,https://valcun.be,Belgium,,,
Valiant Products,https://valiantproductsinc.com,United States,,,
"Valimet, Inc.",https://valimet.com,United States,,,
Valk Welding,https://valkwelding.com,The Netherlands,,,
Valley Design Corporation,https://valleydesign.com,United States,,,
Valmet,,Finland,,,
ValorYeu,https://valoryeu.com,France,,,
Valplast,https://valplast.com,United States,,,
Valuechain Technology Limited,https://valuechain.com,The United Kingdom,,,
Vanguard Technology,https://vanguard-tech.com,United States,,,
Varda Space Industries,https://varda.com,United States,,,
Varia 3D,https://varia3d.com,United States,,,
Varinex Informatikai,https://varinex.hu,Hungary,,,
Varioprint,https://www.varioprint.com,Switzerland,,,
Vartega,,United States,,,
Vast,https://vastspace.com,United States,,,
Vault 901,etsy.com/shop/vault901,,,,
vb4u,https://vb4u.in,India,,,
VBN Components AB,https://vbncomponents.com,Sweden,,,
VDM,https://vdm-kunststoftechniek.nl,The Netherlands,,,
VDM Metals International GmbH,https://vdm-metals.com/en,Germany,,,
VDMA e.V. AG Additive Manufacturing,https://am.vdma.org,Germany,,,
VDWF im Dialog,https://vdwf.de,Germany,,,
Vectary,https://vectary.com,,,,
Vectoflow,https://vectoflow.de,Germany,,,
Vector,https://vectorspacesystems.com,United States,,,
Vectorealism,https://vectorealism.com,Italy,,,
Veeco,https://www.veeco.com/,United States,,,
"VellemanStore Electronics, Kits & 3D Printing",,,,,
Velo3D,,United States,,,
Velocity Fast Group,https://velocityfast.com,United States,,,
Veloxint,https://veloxint.com,United States,,,
VENOX Systems,https://venox.systems,Austria,,,
Verbatim,https://verbatim-europe.co.uk/en/3D,The United Kingdom,,,
Verder Scientific GmbH & Co. KG,https://verder-scientific.com,Germany,,,
VERNE AM | SPENGLER,https://verne.am,France,,,
Versarien,https://versarien.com,The United Kingdom,,,
Versoteq 3D Solutions Oy,https://versoteq.com,Finland,,,
Vertical Aerospace,https://vertical-aerospace.com,The United Kingdom,,,
Vertical Print GmbH,https://verticalprint.ch,Switzerland,,,
Vertico,,The Netherlands,,,
Verus Industries ,VerusIndustries.com,,,,
Vetted Tech Inc.,www.vetted3d.com,,,,
Vexma Technologies Pvt Ltd,,India,,,
Vexmatech,https://vexmatech.com,India,,,
Vhm RÉALISATIONS 3D,https://vhm-realisations3d.fr,France,,,
Vibrant 3D Innovations,https://vibrant3d.in,India,,,
Victory Group,https://en.v-fw.com/m/,China,,,
Victrex,https://victrex.com,The United Kingdom,,,
Village Plastics,https://villageplastics.com,United States,,,
Vinatronic,https://vinatronic.com,United States,,,
Vink Kunstsoffen,https://vinkkunststoffen.nl/nl-NL/Over-Vink/Vink-Service.aspx,The Netherlands,,,
Virgin Galactic,https://virgingalactic.com,United States,,,
Virtual Smart Factory (VSF),https://virtualsmartfactory.com,Australia,CNC Design Pty Ltd,,
Virtumake,https://virtumake.com,Austria,,,
Visbox Inc.,https://visbox.com,United States,,,
ViscoTec America Inc,,,,,
ViscoTec Pumpen- u. Dosiertechnik GmbH,https://viscotec.deprodukte/3d-druckkoepfe,Germany,,,
Vision Miner,https://visionminer.com,United States,,,
Visiontech,,,,,
Visionware 3D,https://visionware3d.com,Australia,,,
Visitech,https://visitech.com,Norway,,,
Vismed 3d,https://vismed3d.com,United States,,,
Visper Carbide Inc. ,,,,,
Visser Precision,https://visserprecision.com,United States,,,
Vital Auto,https://vital-auto.com,United States,,,
Vitesse Systems,https://vitessesys.com,United States,,,
Vitriform3D,https://vitriform3d.com,United States,,,
Viztek,https://viz-tek.com,United States,,,
Vizua3D,https://vizua3d.com,United States,,,
VJ Technologies Inc,,,,,
VLM Robotics,https://vlm-robotics.fr,France,,,
VO Chervona Hvilya (xBeam),https://xbeam3d.com,Ukraine,,,
VOCO,https://voco.dental,Germany,,,
voestalpine (Böhler Edelstahl GmbH & Co. KG),https://bohler-edelstahl.com,Austria,,,
Voestalpine,https://voestalpine.com,Austria,,,
voestalpine High Performance Metals Deutschland GmbH,https://bohler.de,Germany,,,
VOiLA3D,https://voila3d.in,India,,,
Voksel,https://voksel.com.tr,Turkey,,,
Volkmann GmbH,,Germany,,,
Volkmann Inc,,,,,
Voltera,https://voltera.io,Canada,,,
Volum-e,https://volum-e.com,France,,,
Volume Graphics,https://volumegraphics.com,Germany,,,
Volumic,https://imprimante-3d-volumic.com,France,,,
Voodoo Manufacturing,https://voodoomfg.com,United States,,,
VormVrij,,,,,
VormVrij 3D,https://vormvrij.nl/,The Netherlands,,,
VORTI-SIV,,,,,
Vossi Group Oy,https://vossi.fi,Finland,,,
Vostermans,https://vostermans.com,The Netherlands,,,
Voxel Factory,https://voxelfactory.com,Canada,,,
Voxel Magic,https://voxel-magic.com,United States,,,
Voxelab,https://voxelab3dp.com,China,,,
"VoxelDance - Shanghai Voxeldance Technology Co., Ltd",https://voxeldance.com,China,,,
voxeljet AG,https://voxeljet.com,Germany,,,
Voxell Brno,https://voxell.cz,The Czech Republic,,,
Voxellab,https://voxellab.rs,Serbia,,,
Voxeltek,https://voxeltek.com/,Hungary,,,
voxelwerk GmbH,https://voxelwerk.de,Germany,,,
VRC Metal Systems,,United States,,,
VRSim,https://vrsim.net,United States,,,
VRTainment,https://vrtainment.com,Germany,,,
VSHAPER,https://vshaper.com,Poland,,,
VulcanForms,,,,,
VULCANTECH,,Germany,,,
VVRI SIA,https://profabb.com,Latvia,,,
VXL,https://vxlglobal.com,Germany,,,
Vy Spine,https://vyspine.com,United States,,,
W2P Engineering GmbH,https://way2production.at/en,Austria,,,
WAAM3D Ltd.,https://waam3d.com,The United Kingdom,,,
Wabtec,https://wabtec.com,United States,,,
Wadim Plast,https://wadim.com.pl,Poland,,,
Wagner Machine Co.,https://wagner-machine.com,United States,,,
Waitkus 360,https://3dprint-360.com,Germany,,,
Wall Colmonoy,https://wallcolmonoy.com,United States,,,
Wallwork Heat Treatment Ltd.,https://wallworkht.co.uk,The United Kingdom,,,
Walter Feist Systemtechnik,,Germany,,,
Wanhao,https://wanhao.store,China,,,
Wärtsilä Hub for Additive Manufacturing – WHAM,https://wartsila.com,Finland,,,
Washington Mills,https://washingtonmills.com,United States,,,
WASP,https://www.3dwasp.com/,Italy,,,
WASP S.R.L.,https://3dwasp.com,Italy,,,
Waste Not Want Not,https://wastenotwantnot.club,United States,,,
Watermark 3D,https://watermark3d.com,,,,
Watershed Idea Foundry,www.watershedideas.com,,,,
Waupaca Foundry,https://waupacafoundry.com,United States,,,
Wayland Additive,https://waylandadditive.com,The United Kingdom,,,
WB Werkstatt+Betrieb,https://werkstatt-betrieb.de,Germany,,,
WDV GmbH,https://wdv-gmbh.de,Germany,,,
We Are Aerospace (Additive) (now Mecachrome),https://mecachrome.com/en,France,,,
Weaream,https://weaream.it,Italy,,,
WEARTECH,https://weartech.co.za,South Africa,,,
WEBO GmbH,https://webo.de.com,Germany,,,
Weerg,https://weerg.com,Italy,,,
Weirather,,Austria,,,
Weirather Maschinenbau und Zerspanungstechnik GmbH,https://weirather.com,Austria,,,
Weisser,https://weisser.de,Germany,,,
Welding Alloys,https://welding-alloys.com,The United Kingdom,,,
Wellman Dynamics,,United States,,,
Wells Electronic Materials,http://www.wellshz.com.cn/en/index.php/home/,China,,,
WeNext,https://www.wenext.com,China,,,
WENZEL America Ltd,,,,,
Werco Manufacturing,https://wercomfg.com,United States,,,
Werkzeug-Technik,https://werkzeug-technik.com,France,,,
Werth Inc,,,,,
Werth Messtechnik GmbH,https://werth.de,Germany,,,
WESTCAM Datatechnik,https://westcam-datentechnik.at,Austria,,,
Westec Plastics Corporation,https://westecplastics.com,United States,,,
Westinghouse Electric Company / Westinghouse Nuclear,https://westinghousenuclear.com,United States,,,
Weston Beamor,https://westonbeamor.com,The United Kingdom,,,
Westwind,https://wwcpinc.com,,,,
WhateverUnlimited,,,,,
Whatt.io,,,,,
WhiteClouds,https://whiteclouds.com,United States,,,
WIBU-SYSTEMS AG,https://wibu.de,Germany,,,
WiiBoox,https://www.wiiboox.com,China,,,
Wilhelmsen,https://wilhelmsen.com,Norway,,,
William Stanley,,,,,
Willrich Precision Instrument Company,https://willrich.com/shop/cmms-3d-measurement-systems/scanners-3d-printers,United States,,,
Wilson Tool Additive,https://wilsontool.com,United States,,,
WILTING,https://wilting.eu/en/home-english,The Netherlands,,,
Wimba,https://wimba.vet,,,,
Windforce,https://windforce.es,Spain,,,
Winforsys,https://metal3d.co.kr,South Korea,,,
Wings 3D,https://wings3d.com,United States,,,
Winsun (Yingchuang),https://yhbm.com,China,,,
Winsun 3D Builders Africa,,Nigeria,,,
Wintech Digital Systems Technology Corp,,,,,
Wintwire,https://wintwire.co.uk,The United Kingdom,,,
Wipro 3D,https://wipro-3d.com,India,,,
Wires Glasses,https://wiresglasses.com,The United Kingdom,,,
WISHBOX,https://wishbox.net.br,Brazil,,,
Wizegem,https://wizegem.com,Israel,,,
WL3D,https://wl3d.it,Italy,,,
WLD,https://welabdesign.com,Spain,,,
"Wohlers Associates, Powered By Astm International",https://wohlersassociates.com,United States,,,
WOHN,https://wohnhomes.com,Denmark,,,
WOL3D,https://worldoflilliputs.com,India,,,
WonderLuk,https://wonderluk.com,The United Kingdom,,,
Workstation Specialists,https://workstationspecialist.com,The United Kingdom,,,
Wow3Dprinter.com,https://wow3dprinter.com,United States,,,
"WSF Technology Co., Ltd",https://wsfpm.com,China,,,
